PID,item,similarity,apriori_faktor,aposteriori_faktor
1930,MR2_OO2,0.45681528719544523,MR,OO
1936,MR2_OO2,0.38256237292251527,MR,OO
1937,MR2_OO2,0.30189593451435554,MR,OO
1942,MR2_OO2,0.47969510609530164,MR,OO
1943,MR2_OO2,0.5820641523545522,MR,OO
1946,MR2_OO2,0.35964945881311045,MR,OO
1948,MR2_OO2,0.5233665491621988,MR,OO
1950,MR2_OO2,0.522609313681781,MR,OO
1951,MR2_OO2,0.48031983982726956,MR,OO
1952,MR2_OO2,0.41813184641611345,MR,OO
1955,MR2_OO2,0.4227311059798391,MR,OO
1957,MR2_OO2,0.57967458495969,MR,OO
1959,MR2_OO2,0.4984372290226602,MR,OO
1961,MR2_OO2,0.44671866804298416,MR,OO
1962,MR2_OO2,0.42014825035563874,MR,OO
1964,MR2_OO2,0.40924446640468043,MR,OO
1965,MR2_OO2,0.3910324583504886,MR,OO
1967,MR2_OO2,0.427498247255546,MR,OO
1968,MR2_OO2,0.43836124128690096,MR,OO
1969,MR2_OO2,0.4689745747067747,MR,OO
1974,MR2_OO2,0.7386604716176179,MR,OO
1975,MR2_OO2,0.2626048769057803,MR,OO
1977,MR2_OO2,0.46856248140990925,MR,OO
1978,MR2_OO2,0.26069488909492533,MR,OO
1981,MR2_OO2,0.4862820212774036,MR,OO
1982,MR2_OO2,0.5444965846701036,MR,OO
1983,MR2_OO2,0.4759086292317435,MR,OO
1991,MR2_OO2,0.34709026957848355,MR,OO
1992,MR2_OO2,0.4256664231410289,MR,OO
1993,MR2_OO2,0.5150900628702658,MR,OO
1998,MR2_OO2,0.37518976105298957,MR,OO
1999,MR2_OO2,0.5068048605665033,MR,OO
2004,MR2_OO2,0.4626251311816592,MR,OO
2007,MR2_OO2,0.4321895385780471,MR,OO
2011,MR2_OO2,0.20384742523533386,MR,OO
2017,MR2_OO2,0.633889703153754,MR,OO
2020,MR2_OO2,0.3984133706329419,MR,OO
2023,MR2_OO2,0.3142024020753116,MR,OO
2025,MR2_OO2,0.44448686055934156,MR,OO
2034,MR2_OO2,0.49034426825677174,MR,OO
2035,MR2_OO2,0.5514342325410064,MR,OO
2036,MR2_OO2,0.5415464941988064,MR,OO
2037,MR2_OO2,0.35571265679930236,MR,OO
2043,MR2_OO2,0.5748946365142575,MR,OO
2044,MR2_OO2,0.4761445369332622,MR,OO
2045,MR2_OO2,0.37783045211265526,MR,OO
2047,MR2_OO2,0.2816859252380366,MR,OO
2051,MR2_OO2,0.5166193901349362,MR,OO
2052,MR2_OO2,0.29750757752467877,MR,OO
2053,MR2_OO2,0.5104459815997132,MR,OO
2057,MR2_OO2,0.5193226067991563,MR,OO
2058,MR2_OO2,0.30560678395490914,MR,OO
2059,MR2_OO2,0.5013969046974068,MR,OO
702,MR2_OO2,0.605482267532549,MR,OO
703,MR2_OO2,0.4862836545909755,MR,OO
706,MR2_OO2,0.4270373286904585,MR,OO
713,MR2_OO2,0.4631828054539035,MR,OO
717,MR2_OO2,0.4802333894495202,MR,OO
718,MR2_OO2,0.37920850639932996,MR,OO
719,MR2_OO2,0.4105178483441083,MR,OO
720,MR2_OO2,0.5356802542190517,MR,OO
721,MR2_OO2,0.5094558227768032,MR,OO
723,MR2_OO2,0.40398809019961285,MR,OO
725,MR2_OO2,0.44494412622825413,MR,OO
726,MR2_OO2,0.44494412622825413,MR,OO
728,MR2_OO2,0.6038739176587459,MR,OO
729,MR2_OO2,0.5528534549709119,MR,OO
732,MR2_OO2,0.510600893283209,MR,OO
737,MR2_OO2,0.42326086718475353,MR,OO
739,MR2_OO2,0.5221875187005424,MR,OO
741,MR2_OO2,0.49496227923067876,MR,OO
747,MR2_OO2,0.5899071277776992,MR,OO
748,MR2_OO2,0.4622866330290683,MR,OO
750,MR2_OO2,0.309194822377734,MR,OO
751,MR2_OO2,0.4842125477207285,MR,OO
753,MR2_OO2,0.34062585239793275,MR,OO
754,MR2_OO2,0.4101281120937339,MR,OO
759,MR2_OO2,0.5625837596092225,MR,OO
760,MR2_OO2,0.4761522053770187,MR,OO
762,MR2_OO2,0.38241085828794846,MR,OO
764,MR2_OO2,0.5031584132180584,MR,OO
765,MR2_OO2,0.5253935753796315,MR,OO
771,MR2_OO2,0.5439945769304911,MR,OO
775,MR2_OO2,0.5482427026673014,MR,OO
781,MR2_OO2,0.5672677279010907,MR,OO
782,MR2_OO2,0.5883837642153861,MR,OO
784,MR2_OO2,0.37940352377285186,MR,OO
785,MR2_OO2,0.5873551048663918,MR,OO
787,MR2_OO2,0.41670785161185897,MR,OO
788,MR2_OO2,0.4907836832430702,MR,OO
790,MR2_OO2,0.4484485224056665,MR,OO
792,MR2_OO2,0.49201525507787625,MR,OO
793,MR2_OO2,0.5208007268284182,MR,OO
796,MR2_OO2,0.5298158405034569,MR,OO
799,MR2_OO2,0.5478056071339011,MR,OO
802,MR2_OO2,0.605846410030342,MR,OO
803,MR2_OO2,0.3819777554834733,MR,OO
813,MR2_OO2,0.48791167227490567,MR,OO
817,MR2_OO2,0.5883075892683671,MR,OO
818,MR2_OO2,0.4736384164988151,MR,OO
820,MR2_OO2,0.4778230270035454,MR,OO
821,MR2_OO2,0.48080421262796286,MR,OO
824,MR2_OO2,0.6034003468104685,MR,OO
825,MR2_OO2,0.5150577375619445,MR,OO
827,MR2_OO2,0.40862144341498324,MR,OO
830,MR2_OO2,0.309346916982914,MR,OO
831,MR2_OO2,0.4974192407660643,MR,OO
833,MR2_OO2,0.5195207625837777,MR,OO
834,MR2_OO2,0.45640616269572803,MR,OO
835,MR2_OO2,0.4184814304333596,MR,OO
840,MR2_OO2,0.4081724546703789,MR,OO
841,MR2_OO2,0.5287242127895024,MR,OO
847,MR2_OO2,0.5125597000405002,MR,OO
849,MR2_OO2,0.537667040332177,MR,OO
856,MR2_OO2,0.5888075805172047,MR,OO
860,MR2_OO2,0.38776046764417454,MR,OO
861,MR2_OO2,0.4467302901352208,MR,OO
863,MR2_OO2,0.4855429591688193,MR,OO
869,MR2_OO2,0.4544421930457366,MR,OO
871,MR2_OO2,0.48319386181066715,MR,OO
872,MR2_OO2,0.4644769386556837,MR,OO
881,MR2_OO2,0.3858353993473418,MR,OO
888,MR2_OO2,0.5600877448355683,MR,OO
889,MR2_OO2,0.5256039094054296,MR,OO
894,MR2_OO2,0.46960969220034177,MR,OO
895,MR2_OO2,0.45730187628262026,MR,OO
896,MR2_OO2,0.5084955613215512,MR,OO
900,MR2_OO2,0.3246304555369995,MR,OO
902,MR2_OO2,0.5816350654781843,MR,OO
916,MR2_OO2,0.5694959535297922,MR,OO
917,MR2_OO2,0.43600831213154184,MR,OO
918,MR2_OO2,0.4418510026621711,MR,OO
920,MR2_OO2,0.5426592938066982,MR,OO
921,MR2_OO2,0.4493235721574945,MR,OO
922,MR2_OO2,0.5923005293093139,MR,OO
924,MR2_OO2,0.47983117967464967,MR,OO
925,MR2_OO2,0.47680337533979944,MR,OO
926,MR2_OO2,0.5312000879520894,MR,OO
929,MR2_OO2,0.49853710050114364,MR,OO
932,MR2_OO2,0.41694660139722683,MR,OO
933,MR2_OO2,0.32435054206985664,MR,OO
934,MR2_OO2,0.3706615782432436,MR,OO
936,MR2_OO2,0.5067627156165179,MR,OO
938,MR2_OO2,0.4574174375277577,MR,OO
939,MR2_OO2,0.48152875059346967,MR,OO
940,MR2_OO2,0.54760212383262,MR,OO
941,MR2_OO2,0.4596530992584567,MR,OO
943,MR2_OO2,0.36347152212050876,MR,OO
944,MR2_OO2,0.3723274925006379,MR,OO
945,MR2_OO2,0.5425481902882762,MR,OO
946,MR2_OO2,0.5884683320005334,MR,OO
947,MR2_OO2,0.40445938351022925,MR,OO
948,MR2_OO2,0.4775460981880718,MR,OO
949,MR2_OO2,0.40254256704028146,MR,OO
954,MR2_OO2,0.3436110734644657,MR,OO
1593,MR2_OO2,0.4877425122133698,MR,OO
1594,MR2_OO2,0.5559818943000743,MR,OO
1598,MR2_OO2,0.5061446387406101,MR,OO
1600,MR2_OO2,0.5810440206160556,MR,OO
1602,MR2_OO2,0.46060502516924945,MR,OO
1603,MR2_OO2,0.42855350399736786,MR,OO
1604,MR2_OO2,0.5305243555764985,MR,OO
1606,MR2_OO2,0.5589167502011134,MR,OO
1607,MR2_OO2,0.42978787542157915,MR,OO
1608,MR2_OO2,0.6114721494050058,MR,OO
1611,MR2_OO2,0.33975956245736977,MR,OO
1615,MR2_OO2,0.41434441232041397,MR,OO
1616,MR2_OO2,0.5998804313679609,MR,OO
1618,MR2_OO2,0.5985808760176178,MR,OO
1621,MR2_OO2,0.5423953319682734,MR,OO
1624,MR2_OO2,0.5307620434954616,MR,OO
1625,MR2_OO2,0.4576156278356524,MR,OO
1626,MR2_OO2,0.42184565714183925,MR,OO
1627,MR2_OO2,0.5569458745071791,MR,OO
1632,MR2_OO2,0.42253206488007283,MR,OO
1633,MR2_OO2,0.29789952214275983,MR,OO
1635,MR2_OO2,0.5449382921172011,MR,OO
1639,MR2_OO2,0.3971226206148099,MR,OO
1640,MR2_OO2,0.46146625802799285,MR,OO
1642,MR2_OO2,0.5497240487225035,MR,OO
1643,MR2_OO2,0.49236191496221626,MR,OO
1644,MR2_OO2,0.45419621510495517,MR,OO
1645,MR2_OO2,0.3829091338993891,MR,OO
1649,MR2_OO2,0.5746162174065262,MR,OO
1650,MR2_OO2,0.46840520404818803,MR,OO
1651,MR2_OO2,0.4857311467623638,MR,OO
1652,MR2_OO2,0.488144471059748,MR,OO
1657,MR2_OO2,0.4183265173199605,MR,OO
1659,MR2_OO2,0.3238057341808709,MR,OO
1660,MR2_OO2,0.3494311599444583,MR,OO
1661,MR2_OO2,0.42891304750464404,MR,OO
1663,MR2_OO2,0.3842296861693176,MR,OO
1664,MR2_OO2,0.49343246192184137,MR,OO
1666,MR2_OO2,0.4297274612852824,MR,OO
1667,MR2_OO2,0.3835215477803119,MR,OO
1670,MR2_OO2,0.39900780158769567,MR,OO
1671,MR2_OO2,0.5544554984603415,MR,OO
1672,MR2_OO2,0.3415004447975722,MR,OO
1675,MR2_OO2,0.4097864976642378,MR,OO
1676,MR2_OO2,0.3989262567650765,MR,OO
1677,MR2_OO2,0.395059654682658,MR,OO
1680,MR2_OO2,0.39473191908143723,MR,OO
1683,MR2_OO2,0.330532579295084,MR,OO
1685,MR2_OO2,0.3966212243148062,MR,OO
1686,MR2_OO2,0.40440908855593793,MR,OO
1687,MR2_OO2,0.39924676080603927,MR,OO
1688,MR2_OO2,0.407591036415408,MR,OO
1691,MR2_OO2,0.4188487952545757,MR,OO
1693,MR2_OO2,0.4933091981487346,MR,OO
1694,MR2_OO2,0.5138566520404063,MR,OO
1697,MR2_OO2,0.40535985420889853,MR,OO
1699,MR2_OO2,0.5595349047702145,MR,OO
1702,MR2_OO2,0.5701205019628642,MR,OO
1704,MR2_OO2,0.49849454942611593,MR,OO
1705,MR2_OO2,0.43654168066655746,MR,OO
1706,MR2_OO2,0.6321281197371682,MR,OO
1712,MR2_OO2,0.6123060812128986,MR,OO
1713,MR2_OO2,0.32323016910862723,MR,OO
1717,MR2_OO2,0.4494671371989071,MR,OO
1718,MR2_OO2,0.3773447492693155,MR,OO
1720,MR2_OO2,0.5971252565388324,MR,OO
1721,MR2_OO2,0.5138454556728788,MR,OO
1723,MR2_OO2,0.362384417081904,MR,OO
1724,MR2_OO2,0.5083871611960645,MR,OO
1729,MR2_OO2,0.31406453372174886,MR,OO
1731,MR2_OO2,0.4583213910830014,MR,OO
1733,MR2_OO2,0.22120906964342396,MR,OO
1734,MR2_OO2,0.2953342862293421,MR,OO
1736,MR2_OO2,0.13946873271759344,MR,OO
1741,MR2_OO2,0.6198487387735506,MR,OO
1742,MR2_OO2,0.5476831145425312,MR,OO
1743,MR2_OO2,0.569298509454982,MR,OO
1747,MR2_OO2,0.39331231743408124,MR,OO
1751,MR2_OO2,0.4274568972448616,MR,OO
1753,MR2_OO2,0.37689551970731894,MR,OO
1754,MR2_OO2,0.3876060161641038,MR,OO
1759,MR2_OO2,0.40871745758207456,MR,OO
1760,MR2_OO2,0.6175996936478211,MR,OO
1762,MR2_OO2,0.5870698995832503,MR,OO
1763,MR2_OO2,0.5538953905054319,MR,OO
1764,MR2_OO2,0.5247965670973525,MR,OO
1767,MR2_OO2,0.4329368031078491,MR,OO
1768,MR2_OO2,0.4619531512241808,MR,OO
1769,MR2_OO2,0.4263668208610137,MR,OO
1770,MR2_OO2,0.43507758430690957,MR,OO
1771,MR2_OO2,0.46795042844357293,MR,OO
1772,MR2_OO2,0.38446286037363936,MR,OO
1774,MR2_OO2,0.45186013578569706,MR,OO
1775,MR2_OO2,0.4891874608809404,MR,OO
1776,MR2_OO2,0.3584699861998949,MR,OO
1777,MR2_OO2,0.6073514870008794,MR,OO
1781,MR2_OO2,0.49012241133744633,MR,OO
1785,MR2_OO2,0.4026270551652264,MR,OO
1786,MR2_OO2,0.4179752065089569,MR,OO
1789,MR2_OO2,0.44390602733822715,MR,OO
1791,MR2_OO2,0.4651063047085124,MR,OO
1793,MR2_OO2,0.44794840998837193,MR,OO
1795,MR2_OO2,0.3606245407004187,MR,OO
1800,MR2_OO2,0.35969608107728535,MR,OO
1803,MR2_OO2,0.4508557386133798,MR,OO
1811,MR2_OO2,0.5344762981890322,MR,OO
1812,MR2_OO2,0.4687268761675788,MR,OO
1813,MR2_OO2,0.3943262976277519,MR,OO
1819,MR2_OO2,0.5098457709804916,MR,OO
1821,MR2_OO2,0.5492972586652266,MR,OO
1822,MR2_OO2,0.32107437438940406,MR,OO
1826,MR2_OO2,0.5360272894399934,MR,OO
1829,MR2_OO2,0.49245212471220406,MR,OO
1830,MR2_OO2,0.3632246058948579,MR,OO
1831,MR2_OO2,0.4693198820642593,MR,OO
1832,MR2_OO2,0.4179260221940868,MR,OO
1833,MR2_OO2,0.4935569243606769,MR,OO
1835,MR2_OO2,0.4605220569025949,MR,OO
1838,MR2_OO2,0.5678124919039169,MR,OO
1839,MR2_OO2,0.5238701183732429,MR,OO
1843,MR2_OO2,0.4030878180953258,MR,OO
1847,MR2_OO2,0.35625554774054075,MR,OO
1849,MR2_OO2,0.45302107955922616,MR,OO
1850,MR2_OO2,0.4729815511480076,MR,OO
1854,MR2_OO2,0.37074786049677566,MR,OO
1855,MR2_OO2,0.28769301784628093,MR,OO
1856,MR2_OO2,0.3732748870392516,MR,OO
1859,MR2_OO2,0.3940711946065462,MR,OO
1860,MR2_OO2,0.34546017939071577,MR,OO
1864,MR2_OO2,0.34705938933866365,MR,OO
1865,MR2_OO2,0.685059865364618,MR,OO
1868,MR2_OO2,0.4509735396281109,MR,OO
1869,MR2_OO2,0.5453324572696603,MR,OO
1870,MR2_OO2,0.42457883188118806,MR,OO
1871,MR2_OO2,0.5330921985152152,MR,OO
1881,MR2_OO2,0.5850855019203753,MR,OO
1888,MR2_OO2,0.3682624675601624,MR,OO
1889,MR2_OO2,0.4230146720177222,MR,OO
1892,MR2_OO2,0.3312927683061692,MR,OO
1900,MR2_OO2,0.6111101350585303,MR,OO
1904,MR2_OO2,0.4893640720199821,MR,OO
1905,MR2_OO2,0.2652053077907404,MR,OO
1907,MR2_OO2,0.36782339037220824,MR,OO
1908,MR2_OO2,0.4612017988775766,MR,OO
1909,MR2_OO2,0.44601715725916885,MR,OO
1910,MR2_OO2,0.63094736290927,MR,OO
1914,MR2_OO2,0.43565512457823535,MR,OO
1919,MR2_OO2,0.5269779066480816,MR,OO
1921,MR2_OO2,0.45369933133063106,MR,OO
1922,MR2_OO2,0.4362343540759124,MR,OO
1923,MR2_OO2,0.5106770023502938,MR,OO
1925,MR2_OO2,0.4420893820652506,MR,OO
1926,MR2_OO2,0.4645727402622305,MR,OO
1930,MR2_OO2,0.45452289195365636,MR,OO
1936,MR2_OO2,0.2385592760428697,MR,OO
1937,MR2_OO2,0.4114925966728276,MR,OO
1942,MR2_OO2,0.5725315007624385,MR,OO
1943,MR2_OO2,0.4371571138616164,MR,OO
1946,MR2_OO2,0.3666351625737268,MR,OO
1948,MR2_OO2,0.49565521878572744,MR,OO
1950,MR2_OO2,0.507107900555261,MR,OO
1951,MR2_OO2,0.5172168722899408,MR,OO
1952,MR2_OO2,0.34869849360134775,MR,OO
1955,MR2_OO2,0.5267628960237598,MR,OO
1957,MR2_OO2,0.48435408700350163,MR,OO
1959,MR2_OO2,0.6082777083880904,MR,OO
1961,MR2_OO2,0.49082601577386975,MR,OO
1962,MR2_OO2,0.445300986162028,MR,OO
1964,MR2_OO2,0.4430283258464799,MR,OO
1965,MR2_OO2,0.38822941088909746,MR,OO
1967,MR2_OO2,0.4227316614003698,MR,OO
1968,MR2_OO2,0.42932261577954,MR,OO
1969,MR2_OO2,0.3458207266500306,MR,OO
1974,MR2_OO2,0.4903496475257851,MR,OO
1975,MR2_OO2,0.4944246795124329,MR,OO
1977,MR2_OO2,0.5367052061133009,MR,OO
1978,MR2_OO2,0.4879011713599714,MR,OO
1981,MR2_OO2,0.4134519866078986,MR,OO
1982,MR2_OO2,0.47928172473327224,MR,OO
1983,MR2_OO2,0.40858618522544826,MR,OO
1991,MR2_OO2,0.28077158207069325,MR,OO
1992,MR2_OO2,0.5209152614712664,MR,OO
1993,MR2_OO2,0.548216496940932,MR,OO
1998,MR2_OO2,0.33899236164147944,MR,OO
1999,MR2_OO2,0.3912876125884941,MR,OO
2004,MR2_OO2,0.3780077267950974,MR,OO
2007,MR2_OO2,0.5616198687308862,MR,OO
2011,MR2_OO2,0.435713693133441,MR,OO
2017,MR2_OO2,0.5643583193923544,MR,OO
2020,MR2_OO2,0.3822129843734805,MR,OO
2023,MR2_OO2,0.4285301574751678,MR,OO
2025,MR2_OO2,0.36105054657272384,MR,OO
2034,MR2_OO2,0.4466018114750485,MR,OO
2035,MR2_OO2,0.48961202232641954,MR,OO
2036,MR2_OO2,0.4427255790081477,MR,OO
2037,MR2_OO2,0.479627782395475,MR,OO
2043,MR2_OO2,0.45666088185476406,MR,OO
2044,MR2_OO2,0.4184039271128603,MR,OO
2045,MR2_OO2,0.4276464315833133,MR,OO
2047,MR2_OO2,0.450275593588251,MR,OO
2051,MR2_OO2,0.28777230687554733,MR,OO
2052,MR2_OO2,0.28077158207069325,MR,OO
2053,MR2_OO2,0.4063728716866733,MR,OO
2057,MR2_OO2,0.40027904640141987,MR,OO
2058,MR2_OO2,0.5431142180368377,MR,OO
2059,MR2_OO2,0.3120465616829701,MR,OO
702,MR2_OO2,0.5153762713698349,MR,OO
703,MR2_OO2,0.5570014769823914,MR,OO
706,MR2_OO2,0.5087503203158656,MR,OO
713,MR2_OO2,0.27111633071258795,MR,OO
717,MR2_OO2,0.5080209100836856,MR,OO
718,MR2_OO2,0.2767678733030302,MR,OO
719,MR2_OO2,0.5750674809918362,MR,OO
720,MR2_OO2,0.404968208057587,MR,OO
721,MR2_OO2,0.5603371643767329,MR,OO
723,MR2_OO2,0.39834845728344126,MR,OO
725,MR2_OO2,0.3475422073955218,MR,OO
726,MR2_OO2,0.33083308976208536,MR,OO
728,MR2_OO2,0.4439830524814565,MR,OO
729,MR2_OO2,0.44787659909198574,MR,OO
732,MR2_OO2,0.492788513206376,MR,OO
737,MR2_OO2,0.48569179595733986,MR,OO
739,MR2_OO2,0.45800705554527976,MR,OO
741,MR2_OO2,0.43817497283602846,MR,OO
747,MR2_OO2,0.5416053261281014,MR,OO
748,MR2_OO2,0.3693637937255753,MR,OO
750,MR2_OO2,0.5436914979441368,MR,OO
751,MR2_OO2,0.48183854159634554,MR,OO
754,MR2_OO2,0.5438102804476467,MR,OO
759,MR2_OO2,0.5249635888607,MR,OO
760,MR2_OO2,0.44638158077368184,MR,OO
762,MR2_OO2,0.3175632471979511,MR,OO
764,MR2_OO2,0.3442597958254781,MR,OO
765,MR2_OO2,0.5128749905373413,MR,OO
771,MR2_OO2,0.3911759466705158,MR,OO
775,MR2_OO2,0.6257546056676546,MR,OO
781,MR2_OO2,0.3865868890439706,MR,OO
782,MR2_OO2,0.4693114781501738,MR,OO
784,MR2_OO2,0.509105487932912,MR,OO
785,MR2_OO2,0.48110889215002983,MR,OO
787,MR2_OO2,0.36493955435579556,MR,OO
788,MR2_OO2,0.4208719753966203,MR,OO
790,MR2_OO2,0.43484284117508465,MR,OO
792,MR2_OO2,0.46774548464778404,MR,OO
793,MR2_OO2,0.5604422175898184,MR,OO
796,MR2_OO2,0.23327725031001723,MR,OO
799,MR2_OO2,0.5510236762605771,MR,OO
802,MR2_OO2,0.4733365001378046,MR,OO
803,MR2_OO2,0.5124954146845965,MR,OO
813,MR2_OO2,0.42197819185708874,MR,OO
817,MR2_OO2,0.2612022362024951,MR,OO
818,MR2_OO2,0.35072524265052085,MR,OO
820,MR2_OO2,0.4355864019695908,MR,OO
821,MR2_OO2,0.48844032102877755,MR,OO
824,MR2_OO2,0.4138481143600819,MR,OO
825,MR2_OO2,0.5106347408063816,MR,OO
827,MR2_OO2,0.5077157648519104,MR,OO
830,MR2_OO2,0.41111490280958063,MR,OO
831,MR2_OO2,0.4217004345889587,MR,OO
833,MR2_OO2,0.5653755475679456,MR,OO
834,MR2_OO2,0.46939275839315747,MR,OO
835,MR2_OO2,0.5854168239861169,MR,OO
840,MR2_OO2,0.18776323726979038,MR,OO
841,MR2_OO2,0.5063866312701529,MR,OO
847,MR2_OO2,0.596975836098052,MR,OO
849,MR2_OO2,0.5421599696710291,MR,OO
856,MR2_OO2,0.4430363761063759,MR,OO
860,MR2_OO2,0.4455468180807086,MR,OO
861,MR2_OO2,0.513515797595178,MR,OO
863,MR2_OO2,0.29312894995890276,MR,OO
869,MR2_OO2,0.6627222298936479,MR,OO
871,MR2_OO2,0.4870834627349447,MR,OO
872,MR2_OO2,0.4346892785552069,MR,OO
881,MR2_OO2,0.5386828264019987,MR,OO
888,MR2_OO2,0.493823104812641,MR,OO
889,MR2_OO2,0.3717590701442676,MR,OO
894,MR2_OO2,0.449067357916676,MR,OO
895,MR2_OO2,0.4477889250138124,MR,OO
896,MR2_OO2,0.47672938433477435,MR,OO
900,MR2_OO2,0.4286553134000358,MR,OO
916,MR2_OO2,0.5297719638474054,MR,OO
917,MR2_OO2,0.5623057764246226,MR,OO
918,MR2_OO2,0.46287184500379797,MR,OO
920,MR2_OO2,0.54795325897535,MR,OO
922,MR2_OO2,0.43118974743497224,MR,OO
924,MR2_OO2,0.3887906375417201,MR,OO
925,MR2_OO2,0.5608142885794919,MR,OO
926,MR2_OO2,0.3927530457502512,MR,OO
929,MR2_OO2,0.5733844244217393,MR,OO
932,MR2_OO2,0.5333331260500934,MR,OO
933,MR2_OO2,0.3420679947812687,MR,OO
934,MR2_OO2,0.4815549867167493,MR,OO
936,MR2_OO2,0.49034007353736836,MR,OO
939,MR2_OO2,0.5147369509590274,MR,OO
940,MR2_OO2,0.5400315039351108,MR,OO
941,MR2_OO2,0.45863017544479723,MR,OO
943,MR2_OO2,0.5112048570507969,MR,OO
944,MR2_OO2,0.2966535111991712,MR,OO
945,MR2_OO2,0.4777602065455641,MR,OO
946,MR2_OO2,0.566612519058078,MR,OO
947,MR2_OO2,0.4699270000084836,MR,OO
948,MR2_OO2,0.5558356187438186,MR,OO
949,MR2_OO2,0.5121564966932847,MR,OO
954,MR2_OO2,0.36831131653749416,MR,OO
1593,MR2_OO2,0.44833089735159476,MR,OO
1594,MR2_OO2,0.21586672340618956,MR,OO
1598,MR2_OO2,0.41736885651661465,MR,OO
1600,MR2_OO2,0.5337838200069909,MR,OO
1602,MR2_OO2,0.5051786869089963,MR,OO
1603,MR2_OO2,0.5038079079336952,MR,OO
1604,MR2_OO2,0.3751977912368027,MR,OO
1606,MR2_OO2,0.5397269697803547,MR,OO
1607,MR2_OO2,0.4715164434262309,MR,OO
1608,MR2_OO2,0.4117920878864113,MR,OO
1611,MR2_OO2,0.4895012096727165,MR,OO
1615,MR2_OO2,0.31806970033819343,MR,OO
1616,MR2_OO2,0.5428208943491348,MR,OO
1618,MR2_OO2,0.5608639115626396,MR,OO
1621,MR2_OO2,0.47094320763444036,MR,OO
1624,MR2_OO2,0.4947814820829714,MR,OO
1625,MR2_OO2,0.445179298778157,MR,OO
1626,MR2_OO2,0.42184565714183925,MR,OO
1627,MR2_OO2,0.4320523319929078,MR,OO
1632,MR2_OO2,0.42575221304612115,MR,OO
1633,MR2_OO2,0.4931318269012859,MR,OO
1635,MR2_OO2,0.5658176077153194,MR,OO
1639,MR2_OO2,0.26699382277149925,MR,OO
1640,MR2_OO2,0.3931195731746251,MR,OO
1642,MR2_OO2,0.353640189607678,MR,OO
1643,MR2_OO2,0.3749398080171774,MR,OO
1644,MR2_OO2,0.5366976279547845,MR,OO
1645,MR2_OO2,0.33262088840761866,MR,OO
1649,MR2_OO2,0.5634746289263719,MR,OO
1650,MR2_OO2,0.5299789563818078,MR,OO
1651,MR2_OO2,0.4389980845667495,MR,OO
1652,MR2_OO2,0.3515632755885118,MR,OO
1657,MR2_OO2,0.46721299406688915,MR,OO
1659,MR2_OO2,0.46772954972449154,MR,OO
1660,MR2_OO2,0.26541384703984683,MR,OO
1661,MR2_OO2,0.4698026428253745,MR,OO
1663,MR2_OO2,0.5298041301510404,MR,OO
1664,MR2_OO2,0.45549759979661436,MR,OO
1666,MR2_OO2,0.37485712158119777,MR,OO
1667,MR2_OO2,0.4856472429595951,MR,OO
1670,MR2_OO2,0.12733851418789352,MR,OO
1671,MR2_OO2,0.35333430870928795,MR,OO
1675,MR2_OO2,0.3083789863742366,MR,OO
1676,MR2_OO2,0.3159752878013901,MR,OO
1677,MR2_OO2,0.49486907936017765,MR,OO
1680,MR2_OO2,0.39537475393456184,MR,OO
1683,MR2_OO2,0.2866103248101047,MR,OO
1685,MR2_OO2,0.3531370164702336,MR,OO
1686,MR2_OO2,0.46029140562218446,MR,OO
1687,MR2_OO2,0.4944860930736277,MR,OO
1688,MR2_OO2,0.5302254686274529,MR,OO
1691,MR2_OO2,0.5082915209421214,MR,OO
1693,MR2_OO2,0.46700283612849647,MR,OO
1694,MR2_OO2,0.45131381687636046,MR,OO
1697,MR2_OO2,0.3960242980414723,MR,OO
1699,MR2_OO2,0.48964637143962203,MR,OO
1702,MR2_OO2,0.6550852922402387,MR,OO
1704,MR2_OO2,0.5148843049880096,MR,OO
1705,MR2_OO2,0.43435722322903025,MR,OO
1706,MR2_OO2,0.4769818867249386,MR,OO
1712,MR2_OO2,0.4647026985365877,MR,OO
1713,MR2_OO2,0.5628152279731755,MR,OO
1717,MR2_OO2,0.4958327907792894,MR,OO
1718,MR2_OO2,0.4578723621184235,MR,OO
1721,MR2_OO2,0.6787347125014459,MR,OO
1723,MR2_OO2,0.40553855114848686,MR,OO
1724,MR2_OO2,0.5349768818875036,MR,OO
1729,MR2_OO2,0.469395712917585,MR,OO
1731,MR2_OO2,0.4423356892597841,MR,OO
1733,MR2_OO2,0.15445692205587122,MR,OO
1734,MR2_OO2,0.5237381359713955,MR,OO
1741,MR2_OO2,0.5350155942177965,MR,OO
1742,MR2_OO2,0.422700303447444,MR,OO
1743,MR2_OO2,0.46455379094233457,MR,OO
1747,MR2_OO2,0.3485375427187491,MR,OO
1751,MR2_OO2,0.4758528378615947,MR,OO
1753,MR2_OO2,0.5419341875995183,MR,OO
1754,MR2_OO2,0.446320173903779,MR,OO
1759,MR2_OO2,0.5179084500697785,MR,OO
1760,MR2_OO2,0.4677464828950443,MR,OO
1762,MR2_OO2,0.5555674765225478,MR,OO
1763,MR2_OO2,0.5189581637134884,MR,OO
1764,MR2_OO2,0.5614695439541477,MR,OO
1767,MR2_OO2,0.403680767648602,MR,OO
1768,MR2_OO2,0.4083276701339991,MR,OO
1769,MR2_OO2,0.43560965084033965,MR,OO
1770,MR2_OO2,0.5162780167355494,MR,OO
